시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
안양시 동안구,노인요양시설(개정법),안양실버케어요양원,지정,,경기도 안양시 동안구 운곡로98번길 15,031-381-5115,031-380-5190,,49,49,3,46,49,0,2,47,34,34,2,32,34,0,2016-04-01,,개인,개인,,영리,,,
안양시 동안구,노인요양시설(개정법),안양실버케어호계요양원,지정,경기도 안양시 동안구 흥안대로145번길 111,경기도 안양시 동안구 호계동 985-20번지,031-477-5004,031-429-5444,14109,89,90,21,69,88,2,4,86,50,52,4,48,49,3,2016-09-09,,개인,개인,,영리,,37.3755519202,126.9573224055
안양시 동안구,노인요양시설(개정법),안양푸른요양원,지정,경기도 안양시 동안구 경수대로 518,경기도 안양시 동안구 호계동 1006-2번지,031-455-3121,0505-333-3121,14123,100,100,21,79,100,0,2,98,56,64,8,56,64,0,2012-03-31,,개인,개인,,영리,,37.3689230886,126.9584769330
안양시 동안구,노인요양시설(개정법),엘림요양원,지정,경기도 안양시 동안구 엘에스로 45,경기도 안양시 동안구 호계동 711-1번지,031-477-3330,031-477-3320,14121,17,17,2,15,17,0,0,17,13,13,2,11,1,12,2014-08-27,,개인,개인,,영리,,37.3674460465,126.9548171878
안양시 동안구,노인요양시설(개정법),예담실버케어요양원,지정,경기도 안양시 동안구 경수대로 454,경기도 안양시 동안구 호계동 804-9번지,031-429-1360,031-453-1360,14125,28,27,9,18,27,0,2,25,16,22,4,18,21,1,2017-01-16,,개인,개인,,영리,,37.3637399498,126.9604000910
안양시 동안구,노인요양공동생활가정,임곡 사랑의 요양원,지정,경기도 안양시 동안구 임곡로 62,경기도 안양시 동안구 비산동 514번지,031-469-1717,031-469-1718,13916,9,9,1,8,9,0,0,9,6,6,1,5,5,1,2017-12-08,,개인,개인,,영리,,37.4048351163,126.9337448964
안양시 동안구,노인요양시설(개정법),제일요양원,지정,경기도 안양시 동안구 흥안대로 106,경기도 안양시 동안구 호계동 967-23번지,031-429-2355,031-427-2355,14120,26,21,7,14,20,1,1,20,15,16,4,12,15,1,2015-09-09,,개인,개인,,영리,,37.3696812571,126.9567322453
안양시 동안구,노인요양공동생활가정,평촌요양원,지정,경기도 안양시 동안구 경수대로 807,경기도 안양시 동안구 호계동 894-2번지,031-451-9620,031-451-4020,14040,9,6,0,6,6,0,0,6,5,5,3,2,4,1,2015-09-01,,개인,개인,,영리,,37.3916433378,126.9441470414
안양시 동안구,노인요양시설(개정법),호계실버타운,지정,경기도 안양시 동안구 엘에스로 45,경기도 안양시 동안구 호계동 711-1번지,031-451-2418,031-429-9310,14121,98,97,19,78,95,2,8,89,56,64,7,57,59,5,2011-08-11,,개인,개인,,영리,,37.3674460465,126.9548171878
안양시 동안구,노인요양공동생활가정,효심요양원1호점,지정,경기도 안양시 동안구 경수대로 567,경기도 안양시 동안구 호계동 949번지,031-459-0555,031-459-0533,14115,9,8,0,8,8,0,2,6,6,6,0,6,6,0,2015-06-05,,개인,개인,,영리,,37.3733250790,126.9572255052
안양시 동안구,노인요양공동생활가정,효심요양원2호점,지정,경기도 안양시 동안구 경수대로 567,경기도 안양시 동안구 호계동 949번지,031-459-0555,031-459-0533,14115,9,8,3,5,8,0,0,8,6,6,0,6,6,0,2015-09-08,,개인,개인,,영리,,37.3733250790,126.9572255052
안양시 만안구,노인요양시설(개정법),가연효요양원 2호점,지정,,경기도 안양시 만안구 안양동 815-13번지 안양 미래앰피아,031-443-5071,031-466-6573,13991,25,25,1,24,25,0,5,20,19,19,1,18,17,2,2013-12-12,,개인,개인,,영리,,37.4042368407,126.9200325051
안양시 만안구,노인요양공동생활가정,가연효요양원1호점,지정,경기도 안양시 만안구 박달로497번길 62,경기도 안양시 만안구 박달동 38-4번지,031-443-5071,031-443-5072,13980,9,9,0,9,8,1,0,9,7,7,1,6,6,1,2016-10-01,,개인,개인,,영리,,37.4052167474,126.9067937481
안양시 만안구,노인요양공동생활가정,가정愛요양원,지정,경기도 안양시 만안구 문예로36번길 11,경기도 안양시 만안구 안양동 548-3번지,031-393-0691,031-393-0690,14093,9,9,3,6,9,0,1,8,7,7,2,5,6,1,2012-03-21,,개인,개인,,영리,,37.3850515156,126.9321767097
안양시 만안구,노인요양공동생활가정,가정처럼요양원,지정,경기도 안양시 만안구 문예로36번길 11,경기도 안양시 만안구 안양동 548-3번지,031-443-0691,031-443-0690,14093,9,9,1,8,9,0,0,9,7,7,2,5,6,1,2013-03-11,,개인,개인,,영리,,37.3850515156,126.9321767097
안양시 만안구,노인요양공동생활가정,꿈누리요양원,지정,경기도 안양시 만안구 안양로 343,경기도 안양시 만안구 안양동 695-150번지,031-441-1004,031-442-4242,14006,9,8,1,7,8,0,1,7,5,5,1,4,3,2,2014-01-01,,개인,개인,,영리,,37.4019927044,126.9182533268
안양시 만안구,노인요양공동생활가정,나은요양원,지정,경기도 안양시 만안구 양화로 160,경기도 안양시 만안구 박달동 24-4번지,031-443-3371,031-443-3372,13986,9,9,2,7,9,0,3,6,7,7,1,6,6,1,2015-07-24,,개인,개인,,영리,,37.4066394266,126.9082966341
안양시 만안구,노인요양공동생활가정,나은혜요양원,지정,경기도 안양시 만안구 양화로 160,경기도 안양시 만안구 박달동 24-4번지,031-441-2266,031-441-2226,13986,9,9,0,9,9,0,1,8,7,7,1,6,6,1,2015-11-17,,개인,개인,,영리,,37.4066394266,126.9082966341
안양시 만안구,노인요양시설(개정법),느티나무요양원,지정,경기도 안양시 만안구 현충로 114,경기도 안양시 만안구 안양동 618-102번지,031-465-2212,031-464-2213,14031,13,12,0,12,12,0,2,10,10,11,2,9,10,1,2005-01-11,,개인,개인,,영리,,37.3898190424,126.9190365127
안양시 만안구,노인요양공동생활가정,명심요양원1호점,지정,경기도 안양시 만안구 냉천로 132,경기도 안양시 만안구 안양동 448-10번지,031-442-0888,031-442-6488,14030,9,9,2,7,9,0,0,9,6,6,0,6,6,0,2016-02-01,,개인,개인,,영리,,37.3925097756,126.9236701770
안양시 만안구,노인요양공동생활가정,명심요양원2호점,지정,경기도 안양시 만안구 냉천로 132,경기도 안양시 만안구 안양동 448-10번지,031-442-0816,031-442-6488,14030,9,9,2,7,9,0,1,8,6,6,0,6,6,0,2015-08-01,,개인,개인,,영리,,37.3925097756,126.9236701770
안양시 만안구,노인요양시설(개정법),벧엘노인요양원,지정,경기도 안양시 만안구 경수대로 1236,경기도 안양시 만안구 석수동 168-13번지,031-472-0191,031-472-7378,13913,15,15,1,14,15,0,1,14,12,12,1,11,10,2,2015-05-18,,사회복지법인,사회복지법인,한국장로교복지재단,비영리,,37.4186538632,126.9117506583
안양시 만안구,노인요양시설(개정법),복수초요양원,지정,경기도 안양시 만안구 덕천로 74,경기도 안양시 만안구 안양동 195-58번지,031-441-0888,031-443-0988,14086,24,10,6,4,10,0,0,10,15,15,4,11,14,1,2017-10-27,,그외법인,주식회사,올라이트라이프㈜,영리,,37.3876986810,126.9353423432
안양시 만안구,노인요양시설(개정법),선진요양원,지정,경기도 안양시 만안구 안양로 325-1,경기도 안양시 만안구 안양동 695-207번지,031-466-6633,031-444-4547,14006,42,37,10,27,37,0,7,30,23,23,2,21,23,0,2013-03-11,,개인,개인,,영리,,37.4006453671,126.9192128064
안양시 만안구,노인요양시설(개정법),안양노인전문요양원,지정,경기도 안양시 만안구 예술공원로117번길 56,경기도 안양시 만안구 석수동 238-4번지,031-471-3792,031-471-3793,13912,100,98,16,82,98,0,94,4,56,69,4,65,57,12,2004-09-09,,사회복지법인,사회복지법인,설원복지재단,비영리,,37.4208040377,126.9182095449
안양시 만안구,노인요양시설(개정법),안양샘터요양원,지정,경기도 안양시 만안구 장내로120번길 79,경기도 안양시 만안구 안양동 627-255번지,031-446-5004,031-447-0119,13999,48,48,3,45,48,0,5,43,32,32,0,32,32,0,2016-01-22,,개인,개인,,영리,,37.3938627175,126.9238518735
안양시 만안구,노인요양시설(개정법),에덴복지요양원,지정,경기도 안양시 만안구 박달로497번길 62,경기도 안양시 만안구 박달동 38-4번지,031-442-8290,031-442-8297,13980,20,20,2,18,20,0,2,18,13,13,0,13,12,1,2014-02-19,,개인,개인,,영리,,37.4052167474,126.9067937481
안양시 만안구,노인요양시설(개정법),중앙요양원,지정,경기도 안양시 만안구 전파로 19-1,경기도 안양시 만안구 안양동 193-18번지,031-465-5075,031-441-5075,14085,45,45,12,33,45,0,9,36,26,30,4,26,29,1,2011-03-19,,개인,개인,,영리,,37.3910581414,126.9347861892
안양시 만안구,노인요양시설(개정법),중앙효요양원,지정,경기도 안양시 만안구 안양로 421,경기도 안양시 만안구 안양동 836-22번지,031-443-3340,031-443-3341,13985,29,29,1,28,29,0,2,27,21,21,2,19,20,1,2013-09-11,,개인,개인,,영리,,37.4078640973,126.9134847541
안양시 만안구,노인요양시설(개정법),중화요양원,지정,경기도 안양시 만안구 관악대로 14,경기도 안양시 만안구 안양동 380-27번지,031-449-0200,031-449-9600,14032,46,46,12,34,46,0,1,45,26,26,0,26,26,26,2015-07-01,,개인,개인,,영리,,37.3946973192,126.9268054278
안양시 만안구,노인요양공동생활가정,참사랑요양원,지정,경기도 안양시 만안구 삼덕로 14,경기도 안양시 만안구 안양동 627-158번지,031-441-2225,031-448-4100,13999,9,9,1,8,9,0,1,8,7,7,2,5,0,7,2015-12-16,,개인,개인,,영리,,37.3935736840,126.9237298153
안양시 만안구,노인요양공동생활가정,큰사랑요양원,지정,경기도 안양시 만안구 삼덕로 14,경기도 안양시 만안구 안양동 627-158번지,031-441-2225,031-448-4100,13999,9,8,2,6,8,0,1,7,8,8,1,7,1,7,2015-12-16,,개인,개인,,영리,,37.3935736840,126.9237298153
안양시 만안구,노인요양공동생활가정,평강의집(평강노인요양원),지정,경기도 안양시 만안구 수리산로15번길 23,경기도 안양시 만안구 안양동 489-3번지,031-448-6784,031-469-4880,14089,9,0,0,0,0,0,0,0,1,1,1,0,1,0,2006-04-13,,개인,개인,,영리,2018. 2월 폐지,37.3880486727,126.9275225429
안양시 만안구,노인요양시설(개정법),한가족요양원,지정,경기도 안양시 만안구 만안로 213,경기도 안양시 만안구 안양동 674-95번지,031-468-6163,031-468-6162,13992,27,24,6,18,24,0,2,22,16,16,2,14,15,1,2006-06-19,,그외법인,재단법인,원불교,비영리,,37.3997099695,126.9233099887
안양시 만안구,노인요양시설(개정법),한마음요양원,지정,경기도 안양시 만안구 안양로 240,경기도 안양시 만안구 안양동 622-221번지,031-469-1013,031-441-2113,13996,42,39,15,24,38,1,2,37,28,28,2,26,28,0,2013-12-02,,개인,개인,,영리,,37.3946718896,126.9252804607
안양시 만안구,노인요양시설(개정법),해피나라노인전문요양원,지정,경기도 안양시 만안구 안양로 491,경기도 안양시 만안구 석수동 280-5번지,031-472-0808,031-472-0021,13968,123,116,19,97,116,0,8,108,80,80,7,73,79,1,2011-08-01,,개인,개인,,영리,,37.4132139822,126.9090133382
안양시 만안구,노인요양시설(개정법),해피전문요양원,지정,경기도 안양시 만안구 덕천로 46,경기도 안양시 만안구 안양동 203-1번지,031-465-3114,031-465-3118,14088,128,127,16,111,127,0,7,120,73,80,3,77,79,1,2010-10-19,,그외법인,주식회사,㈜해피나라,영리,,37.3853329523,126.9363654368
안양시 만안구,노인요양공동생활가정,효사랑요양원,지정,경기도 안양시 만안구 삼덕로 14,경기도 안양시 만안구 안양동 627-158번지,031-441-2228,031-441-2280,13999,9,9,1,8,9,0,0,9,7,7,2,5,2,5,2015-12-16,,개인,개인,,영리,,37.3935736840,126.9237298153
양주시,노인요양시설(개정법),A+한양고운실버케어,지정,경기도 양주시 장흥면 권율로 615-1,경기도 양주시 장흥면 석현리 14번지,031-821-0821,031-821-0822,11519,29,16,4,12,16,0,6,10,10,10,0,10,1,9,2016-03-02,,개인,개인,,영리,,37.7593052970,126.9663947237
양주시,노인요양공동생활가정,VIP양주요양센터,지정,경기도 양주시 고덕로 185,경기도 양주시 덕계동 24-6번지,031-858-7887,031-868-1218,11460,9,9,0,9,9,0,1,8,5,7,1,6,6,1,2015-02-10,,개인,개인,,영리,,37.8051621446,127.0620891277
양주시,노인요양공동생활가정,VIP효양주요양센타,지정,경기도 양주시 고덕로 185,경기도 양주시 덕계동 24-6번지,031-868-1212,031-868-1218,11460,9,8,0,8,8,0,2,6,5,5,0,5,5,0,2016-05-13,,개인,개인,,영리,,37.8051621446,127.0620891277
양주시,노인요양시설(개정법),가람노인요양원,지정,경기도 양주시 광적면 부흥로 936-14,경기도 양주시 광적면 가납리 548-3번지,031-878-1118,031-878-1116,11417,20,19,9,10,19,0,6,13,13,13,2,11,13,0,2013-01-14,,개인,개인,,영리,,37.8095357909,126.9929917516
양주시,노인요양시설(개정법),겸손의 집 양주요양원,지정,경기도 양주시 평화로 1916-113,경기도 양주시 봉양동 954-63번지,031-866-7791,031-866-7793,11447,24,20,5,15,20,0,3,17,12,15,3,12,14,1,2012-10-30,,개인,개인,,영리,,37.8569453693,127.0604756706
양주시,노인요양시설(개정법),광적요양원,지정,경기도 양주시 광적면 광적로30번길 5-17,경기도 양주시 광적면 가납리 859-1번지,031-829-0035,031-829-0036,11419,9,0,0,0,0,0,0,0,4,5,2,3,0,5,2017-12-26,,개인,개인,,영리,,37.8225621183,126.9831764107
양주시,노인요양공동생활가정,그랜드요양원,지정,경기도 양주시 은현면 화합로 865-2,경기도 양주시 은현면 선암리 249번지,031-864-1163,0505-306-1163,11430,9,3,2,1,3,0,1,2,4,5,2,3,3,2,2017-07-27,,개인,개인,,영리,,37.8670415482,127.0237952513
양주시,노인요양공동생활가정,늘푸른노인요양센터,지정,경기도 양주시 남면 삼육사로194번길 66-12,경기도 양주시 남면 신산리 192-20번지,031-868-2010,031-857-2070,11404,9,8,3,5,8,0,1,7,5,5,0,5,5,0,2016-11-01,,개인,개인,,영리,,37.8972149540,126.9827117305
양주시,노인요양시설(개정법),더클래식 요양원,지정,경기도 양주시 장흥면 호국로 95-12,경기도 양주시 장흥면 일영리 345-13번지,031-878-8005,031-878-8030,11520,88,35,13,22,34,1,7,28,23,27,2,25,27,0,2017-10-19,,개인,개인,,영리,,37.7161692467,126.9337890899
양주시,노인요양시설(개정법),더편한 요양원,지정,경기도 양주시 백석읍 기산로 423-50,경기도 양주시 백석읍 기산리 419-3번지,031-871-8180,031-871-0108,11518,29,3,2,1,2,1,2,1,10,10,5,5,5,5,2017-10-16,,개인,개인,,영리,,37.7785850414,126.9374581598
양주시,노인요양공동생활가정,동그라미요양원,지정,경기도 양주시 백석읍 양주산성로732번길 51,경기도 양주시 백석읍 가업리 236-5번지,031-878-3028,031-837-7581,11516,9,0,0,0,0,0,0,0,3,0,0,0,0,0,2016-08-17,,개인,개인,,영리,미운영중,37.7879466805,126.9758991738
양주시,노인요양시설(개정법),둥지실버홈,지정,경기도 양주시 장흥면 권율로309번길 67-38,경기도 양주시 장흥면 석현리 360-2번지,031-829-6067,031-829-6069,11519,26,24,3,21,23,1,5,19,14,14,5,9,14,0,2008-07-04,,개인,개인,,영리,,37.7412408562,126.9522007608
양주시,노인요양시설(개정법),로뎀노인요양원,지정,경기도 양주시 백석읍 권율로1398번길 29,경기도 양주시 백석읍 오산리 399번지,031-836-2003,031-836-5006,11504,28,25,4,21,25,0,3,22,14,16,1,15,15,1,2009-09-01,,개인,개인,,영리,,37.8069747781,126.9802860148
양주시,노인요양시설(개정법),물댄동산,지정,경기도 양주시 은현면 운하로434번길 20,경기도 양주시 은현면 하패리 575-12번지,031-865-5420,031-865-1420,11426,90,83,26,57,83,0,8,75,48,47,8,39,46,1,2017-12-15,,개인,개인,,영리,,37.8869151678,127.0350509927
양주시,노인요양시설(개정법),보아스의 집,지정,경기도 양주시 장흥면 호국로 95-10,경기도 양주시 장흥면 일영리 345-19번지,031-829-9957,031-826-9958,11520,29,16,9,7,14,2,1,15,10,14,4,10,14,0,2017-10-18,,개인,개인,,영리,,37.7159796489,126.9337224562
양주시,노인요양시설(개정법),삶과돌봄요양원,지정,경기도 양주시 장흥면 권율로309번길 317-59,경기도 양주시 장흥면 석현리 291번지,031-829-2010,031-829-8010,11519,78,50,12,38,48,2,18,32,33,33,7,26,33,0,2017-12-22,,개인,개인,,영리,,37.7493155663,126.9442635059
양주시,노인요양시설(개정법),삼성노인전문요양원,지정,경기도 양주시 백석읍 기산로440번길 88,경기도 양주시 백석읍 기산리 381-1번지,031-871-5858,031-871-5850,11518,60,55,18,37,54,1,8,47,32,33,4,29,32,1,2014-02-07,,그외법인,주식회사,주식회사 삼각산참사랑,영리,,37.7729184767,126.9380234174
양주시,노인요양시설(개정법),서울스마트 효 요양원,지정,경기도 양주시 장흥면 가마골로 246-43,경기도 양주시 장흥면 부곡리 77-39번지,031-829-8556,031-829-8557,11521,83,38,13,25,33,5,7,31,24,22,5,17,21,1,2017-10-20,,개인,개인,,영리,,37.7411540449,126.9787716684
